"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 20 14:54:17 GMT 2023","Thu Jul 20 14:54:17 GMT 2023","179","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Thu Jul 20 14:54:17 GMT 2023","Thu Jul 20 14:54:18 GMT 2023","162","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar status code","Validar status code",""
"passed","Thu Jul 20 14:54:17 GMT 2023","Thu Jul 20 14:54:17 GMT 2023","176","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar status code","Validar status code",""
"passed","Thu Jul 20 14:54:42 GMT 2023","Thu Jul 20 14:54:43 GMT 2023","1146","","Validar o endpoint /movie/{id}/quote","","Validar o endpoint /movie/{id}/quote","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:46 GMT 2023","Thu Jul 20 14:54:46 GMT 2023","312","","Validar o endpoint /character/{id}","","Validar o endpoint /character/{id}","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:17 GMT 2023","Thu Jul 20 14:54:17 GMT 2023","178","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar header","Validar header",""
"passed","Thu Jul 20 14:54:30 GMT 2023","Thu Jul 20 14:54:31 GMT 2023","963","","Validar o endpoint /quote","","Validar o endpoint /quote","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:39 GMT 2023","Thu Jul 20 14:54:40 GMT 2023","306","","Validar o endpoint /movie/{id}","","Validar o endpoint /movie/{id}","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:18 GMT 2023","Thu Jul 20 14:54:18 GMT 2023","200","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Thu Jul 20 14:54:36 GMT 2023","Thu Jul 20 14:54:37 GMT 2023","258","","Validar o endpoint /book/{id}/chapter","","Validar o endpoint /book/{id}/chapter","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:24 GMT 2023","Thu Jul 20 14:54:25 GMT 2023","1336","","Validar o endpoint /character","","Validar o endpoint /character","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:16 GMT 2023","Thu Jul 20 14:54:17 GMT 2023","671","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar header","Validar header",""
"passed","Thu Jul 20 14:54:20 GMT 2023","Thu Jul 20 14:54:21 GMT 2023","328","","Validar o endpoint /chapter","","Validar o endpoint /chapter","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:51 GMT 2023","Thu Jul 20 14:54:52 GMT 2023","284","","Validar o endpoint /chapter/{id}","","Validar o endpoint /chapter/{id}","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:48 GMT 2023","Thu Jul 20 14:54:49 GMT 2023","291","","Validar o endpoint /quote/{id}","","Validar o endpoint /quote/{id}","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:28 GMT 2023","Thu Jul 20 14:54:28 GMT 2023","371","","Validar o endpoint /movie","","Validar o endpoint /movie","Validar o método GET","Validar o método GET",""
"passed","Thu Jul 20 14:54:34 GMT 2023","Thu Jul 20 14:54:34 GMT 2023","257","","Validar o endpoint /book/{id}","","Validar o endpoint /book/{id}","Validar o método GET","Validar o método GET",""
