"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 18 19:04:33 GMT 2023","Tue Jul 18 19:04:33 GMT 2023","166","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar status code","Validar status code",""
"passed","Tue Jul 18 19:05:02 GMT 2023","Tue Jul 18 19:05:02 GMT 2023","328","","Validar o endpoint /character/{id}","","Validar o endpoint /character/{id}","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:32 GMT 2023","Tue Jul 18 19:04:33 GMT 2023","604","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar header","Validar header",""
"passed","Tue Jul 18 19:04:50 GMT 2023","Tue Jul 18 19:04:50 GMT 2023","269","","Validar o endpoint /book/{id}","","Validar o endpoint /book/{id}","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:33 GMT 2023","Tue Jul 18 19:04:33 GMT 2023","188","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Tue Jul 18 19:04:33 GMT 2023","Tue Jul 18 19:04:33 GMT 2023","178","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar header","Validar header",""
"passed","Tue Jul 18 19:04:56 GMT 2023","Tue Jul 18 19:04:56 GMT 2023","359","","Validar o endpoint /movie/{id}","","Validar o endpoint /movie/{id}","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:05:05 GMT 2023","Tue Jul 18 19:05:05 GMT 2023","315","","Validar o endpoint /quote/{id}","","Validar o endpoint /quote/{id}","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:33 GMT 2023","Tue Jul 18 19:04:33 GMT 2023","181","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar status code","Validar status code",""
"passed","Tue Jul 18 19:04:53 GMT 2023","Tue Jul 18 19:04:53 GMT 2023","283","","Validar o endpoint /book/{id}/chapter","","Validar o endpoint /book/{id}/chapter","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:59 GMT 2023","Tue Jul 18 19:05:00 GMT 2023","933","","Validar o endpoint /movie/{id}/quote","","Validar o endpoint /movie/{id}/quote","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:33 GMT 2023","Tue Jul 18 19:04:34 GMT 2023","199","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Tue Jul 18 19:04:36 GMT 2023","Tue Jul 18 19:04:37 GMT 2023","450","","Validar o endpoint /chapter","","Validar o endpoint /chapter","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:44 GMT 2023","Tue Jul 18 19:04:44 GMT 2023","330","","Validar o endpoint /movie","","Validar o endpoint /movie","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:05:08 GMT 2023","Tue Jul 18 19:05:08 GMT 2023","307","","Validar o endpoint /chapter/{id}","","Validar o endpoint /chapter/{id}","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:47 GMT 2023","Tue Jul 18 19:04:47 GMT 2023","976","","Validar o endpoint /quote","","Validar o endpoint /quote","Validar o método GET","Validar o método GET",""
"passed","Tue Jul 18 19:04:39 GMT 2023","Tue Jul 18 19:04:41 GMT 2023","1391","","Validar o endpoint /character","","Validar o endpoint /character","Validar o método GET","Validar o método GET",""
