"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 26 19:24:59 GMT 2023","Wed Jul 26 19:24:59 GMT 2023","183","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Wed Jul 26 19:24:59 GMT 2023","Wed Jul 26 19:24:59 GMT 2023","183","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar header","Validar header",""
"passed","Wed Jul 26 19:24:58 GMT 2023","Wed Jul 26 19:24:59 GMT 2023","774","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar header","Validar header",""
"passed","Wed Jul 26 19:24:59 GMT 2023","Wed Jul 26 19:24:59 GMT 2023","169","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar status code","Validar status code",""
"passed","Wed Jul 26 19:25:02 GMT 2023","Wed Jul 26 19:25:02 GMT 2023","277","","Validar o endpoint /chapter","","Validar o endpoint /chapter","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:27 GMT 2023","Wed Jul 26 19:25:27 GMT 2023","226","","Validar o endpoint /quote/{id}","","Validar o endpoint /quote/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:21 GMT 2023","Wed Jul 26 19:25:22 GMT 2023","882","","Validar o endpoint /movie/{id}/quote","","Validar o endpoint /movie/{id}/quote","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:24 GMT 2023","Wed Jul 26 19:25:24 GMT 2023","257","","Validar o endpoint /character/{id}","","Validar o endpoint /character/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:07 GMT 2023","Wed Jul 26 19:25:08 GMT 2023","311","","Validar o endpoint /movie","","Validar o endpoint /movie","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:24:59 GMT 2023","Wed Jul 26 19:25:00 GMT 2023","199","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Wed Jul 26 19:25:13 GMT 2023","Wed Jul 26 19:25:13 GMT 2023","241","","Validar o endpoint /book/{id}","","Validar o endpoint /book/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:29 GMT 2023","Wed Jul 26 19:25:30 GMT 2023","220","","Validar o endpoint /chapter/{id}","","Validar o endpoint /chapter/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:18 GMT 2023","Wed Jul 26 19:25:19 GMT 2023","345","","Validar o endpoint /movie/{id}","","Validar o endpoint /movie/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:10 GMT 2023","Wed Jul 26 19:25:11 GMT 2023","1101","","Validar o endpoint /quote","","Validar o endpoint /quote","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:24:59 GMT 2023","Wed Jul 26 19:24:59 GMT 2023","177","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar status code","Validar status code",""
"passed","Wed Jul 26 19:25:04 GMT 2023","Wed Jul 26 19:25:05 GMT 2023","1232","","Validar o endpoint /character","","Validar o endpoint /character","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 19:25:16 GMT 2023","Wed Jul 26 19:25:16 GMT 2023","249","","Validar o endpoint /book/{id}/chapter","","Validar o endpoint /book/{id}/chapter","Validar o método GET","Validar o método GET",""
