"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 26 18:13:34 GMT 2023","Wed Jul 26 18:13:35 GMT 2023","885","","Validar o endpoint /movie/{id}/quote","","Validar o endpoint /movie/{id}/quote","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:20 GMT 2023","Wed Jul 26 18:13:20 GMT 2023","291","","Validar o endpoint /movie","","Validar o endpoint /movie","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:12 GMT 2023","Wed Jul 26 18:13:12 GMT 2023","156","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar status code","Validar status code",""
"passed","Wed Jul 26 18:13:11 GMT 2023","Wed Jul 26 18:13:11 GMT 2023","173","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Wed Jul 26 18:13:40 GMT 2023","Wed Jul 26 18:13:40 GMT 2023","277","","Validar o endpoint /quote/{id}","","Validar o endpoint /quote/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:37 GMT 2023","Wed Jul 26 18:13:37 GMT 2023","298","","Validar o endpoint /character/{id}","","Validar o endpoint /character/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:11 GMT 2023","Wed Jul 26 18:13:12 GMT 2023","173","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar header","Validar header",""
"passed","Wed Jul 26 18:13:11 GMT 2023","Wed Jul 26 18:13:11 GMT 2023","172","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar status code","Validar status code",""
"passed","Wed Jul 26 18:13:42 GMT 2023","Wed Jul 26 18:13:43 GMT 2023","259","","Validar o endpoint /chapter/{id}","","Validar o endpoint /chapter/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:17 GMT 2023","Wed Jul 26 18:13:18 GMT 2023","1112","","Validar o endpoint /character","","Validar o endpoint /character","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:31 GMT 2023","Wed Jul 26 18:13:31 GMT 2023","286","","Validar o endpoint /movie/{id}","","Validar o endpoint /movie/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:14 GMT 2023","Wed Jul 26 18:13:14 GMT 2023","280","","Validar o endpoint /chapter","","Validar o endpoint /chapter","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:26 GMT 2023","Wed Jul 26 18:13:26 GMT 2023","265","","Validar o endpoint /book/{id}","","Validar o endpoint /book/{id}","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:10 GMT 2023","Wed Jul 26 18:13:11 GMT 2023","661","","Validar o endpoint /book Sem token de autorização","","Validar o endpoint /book Sem token de autorização","Validar header","Validar header",""
"passed","Wed Jul 26 18:13:22 GMT 2023","Wed Jul 26 18:13:23 GMT 2023","905","","Validar o endpoint /quote","","Validar o endpoint /quote","Validar o método GET","Validar o método GET",""
"passed","Wed Jul 26 18:13:12 GMT 2023","Wed Jul 26 18:13:12 GMT 2023","179","","Validar o endpoint /book Com token de autorização","","Validar o endpoint /book Com token de autorização","Validar corpo da resposta","Validar corpo da resposta",""
"passed","Wed Jul 26 18:13:28 GMT 2023","Wed Jul 26 18:13:29 GMT 2023","357","","Validar o endpoint /book/{id}/chapter","","Validar o endpoint /book/{id}/chapter","Validar o método GET","Validar o método GET",""
